Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG,RA,SN,TS,FG,City
31/01/2013,3.2,8.0,-3.2,981.7,91.0,16.26,,15.4,42.4,35.2,0,0,0,0,Quebec City
1/02/2013,-12.6,-6.7,-15.3,1000.4,60.0,0.0,,33.2,53.5,77.8,0,0,0,0,Quebec City
2/02/2013,-18.3,-12.6,-23.3,1019.5,61.0,0.0,,10.9,18.3,50.0,0,0,0,0,Quebec City
3/02/2013,-15.5,-8.7,-20.4,1017.8,74.0,0.0,,7.6,14.8,53.166666666666664,0,0,0,0,Quebec City
4/02/2013,-9.8,-7.3,-12.2,1006.5,77.0,0.0,,8.3,18.3,31.7,0,0,0,0,Quebec City
5/02/2013,-18.1,-6.9,-23.4,1013.1,59.0,0.0,,18.7,27.8,50.0,0,0,0,0,Quebec City
6/02/2013,-12.8,-8.0,-23.4,1013.9,72.0,1.27,,8.7,27.8,31.7,0,0,0,0,Quebec City
7/02/2013,-20.5,-7.2,-25.6,1031.2,51.0,1.27,,14.6,22.2,44.6,0,0,0,0,Quebec City
8/02/2013,-18.9,-12.9,-24.7,1033.6,72.0,0.0,,11.1,24.1,42.1,0,0,0,0,Quebec City
9/02/2013,-11.4,-9.0,-12.7,1025.1,59.0,0.0,,18.1,25.9,50.0,0,0,0,0,Quebec City
10/02/2013,-13.8,-6.8,-20.0,1027.8,64.0,0.0,,7.8,13.0,50.0,0,0,0,0,Quebec City
11/02/2013,-10.9,-4.8,-20.5,1019.4,74.0,0.0,,7.8,14.8,50.0,0,0,0,0,Quebec City
12/02/2013,-1.1,2.1,-4.1,999.9,94.0,10.16,,13.0,20.6,50.0,0,0,0,0,Quebec City
13/02/2013,-1.9,2.2,-4.5,1006.9,75.0,0.0,,15.9,24.1,35.2,0,0,0,0,Quebec City
14/02/2013,-4.7,1.0,-11.0,1009.9,81.0,0.0,,5.9,13.0,35.2,0,0,0,0,Quebec City
15/02/2013,-2.1,-0.3,-4.3,1012.0,85.0,3.56,,7.4,13.0,35.2,0,0,0,0,Quebec City
16/02/2013,-3.6,1.2,-8.4,1013.4,71.0,2.29,,11.9,16.5,35.2,0,0,0,0,Quebec City
17/02/2013,-10.3,-0.1,-16.5,1008.7,64.0,0.0,,10.4,22.2,33.5,0,0,0,0,Quebec City
18/02/2013,-12.1,-5.3,-17.1,1006.8,58.0,0.0,,24.3,27.8,42.4,0,0,0,0,Quebec City
19/02/2013,-9.6,-3.9,-16.0,1016.3,64.0,0.0,,12.8,22.2,36.46666666666667,0,0,0,0,Quebec City
20/02/2013,-2.0,-1.7,-2.2,1000.3,92.0,7.11,,12.8,20.6,33.5,0,0,0,0,Quebec City
21/02/2013,-6.4,-1.6,-9.8,1007.2,90.0,2.03,,13.3,18.3,33.45,0,0,0,0,Quebec City
22/02/2013,-8.1,-1.9,-18.4,1028.5,87.0,0.25,,6.7,11.1,35.2,0,0,0,0,Quebec City
23/02/2013,-4.6,-2.7,-6.4,1024.5,88.0,0.0,,14.1,16.5,33.45,0,0,0,0,Quebec City
24/02/2013,-1.8,-0.4,-6.5,1013.3,94.0,4.06,,15.0,16.5,31.7,0,0,0,0,Quebec City
25/02/2013,-1.1,0.6,-2.6,1017.7,86.0,0.0,,5.6,11.1,44.6,0,0,0,0,Quebec City
26/02/2013,-0.4,4.3,-4.0,1025.2,86.0,0.0,,3.9,9.4,44.6,0,0,0,0,Quebec City
27/02/2013,0.9,4.3,-3.9,1021.5,75.0,0.0,,12.6,24.1,44.6,0,0,0,0,Quebec City
28/02/2013,-0.3,3.5,-2.1,1008.3,83.0,6.86,,21.1,25.9,44.6,0,0,0,0,Quebec City
1/03/2013,-0.8,0.4,-2.0,1006.4,88.0,3.81,,14.8,18.3,57.6,0,0,0,0,Quebec City
2/03/2013,-1.1,1.8,-3.6,1006.8,90.0,0.0,,3.5,5.4,57.6,0,0,0,0,Quebec City
3/03/2013,0.4,4.4,-3.6,1004.7,96.0,3.81,,4.4,9.4,57.6,0,0,0,0,Quebec City
4/03/2013,0.0,4.4,-1.5,1002.2,91.25,0.0,,9.8,13.0,57.6,0,0,0,0,Quebec City
5/03/2013,0.1,3.1,-2.1,1014.9,91.0,0.51,,8.7,16.5,57.6,0,0,0,0,Quebec City
6/03/2013,1.4,3.7,-2.1,1025.4,79.0,0.0,,18.0,20.6,38.9,0,0,0,0,Quebec City
7/03/2013,-0.1,2.3,-1.4,1027.3,67.0,0.0,,15.4,18.3,46.5,0,0,0,0,Quebec City
8/03/2013,-0.4,1.8,-2.3,1026.4,74.0,0.0,,16.1,24.1,44.6,0,0,0,0,Quebec City
9/03/2013,-1.7,2.8,-6.9,1028.5,84.0,0.0,,6.3,11.1,44.6,0,0,0,0,Quebec City
10/03/2013,-1.3,3.2,-6.9,1026.6,92.0,0.0,,9.8,14.8,43.65,0,0,0,0,Quebec City
11/03/2013,2.9,8.2,0.6,1017.9,74.0,0.0,,3.3,5.4,40.0,0,0,0,0,Quebec City
12/03/2013,3.5,10.3,0.6,1011.9,87.0,16.51,,5.0,11.1,40.0,0,0,0,0,Quebec City
13/03/2013,2.8,5.2,1.2,1006.6,89.0,19.3,,12.6,18.3,40.0,0,0,0,0,Quebec City
14/03/2013,-1.3,0.8,-3.6,1004.2,85.0,0.0,,12.2,22.2,33.5,0,0,0,0,Quebec City
15/03/2013,-8.2,0.2,-12.6,1007.2,63.0,0.0,,15.2,22.2,46.5,0,0,0,0,Quebec City
16/03/2013,-6.9,-3.9,-12.6,1008.1,56.0,0.0,,12.8,16.5,37.2,0,0,0,0,Quebec City
17/03/2013,-9.7,-4.6,-14.1,1014.7,58.0,0.0,,15.6,31.3,31.7,0,0,0,0,Quebec City
18/03/2013,-11.7,-5.0,-17.0,1028.1,53.0,0.0,,9.4,16.5,48.2,0,0,0,0,Quebec City
19/03/2013,-6.9,-4.9,-17.9,1020.8,68.0,1.27,,17.4,27.8,31.7,0,0,0,0,Quebec City
20/03/2013,-5.0,-3.1,-7.4,1006.5,90.0,8.13,,13.9,20.6,48.2,0,0,0,0,Quebec City
21/03/2013,-4.3,-1.8,-5.9,1002.5,89.0,1.02,,13.3,18.3,40.85,0,0,0,0,Quebec City
22/03/2013,-3.8,-0.7,-9.6,1003.9,91.0,0.0,,6.3,14.8,40.85,0,0,0,0,Quebec City
23/03/2013,-1.2,2.8,-3.6,999.2,78.0,0.0,,22.2,31.3,33.5,0,0,0,0,Quebec City
24/03/2013,1.2,6.0,-3.7,1006.0,68.0,0.0,,12.8,16.5,55.4,0,0,0,0,Quebec City
25/03/2013,0.5,6.0,-3.6,1009.4,81.0,0.0,,10.4,29.4,31.7,0,0,0,0,Quebec City
26/03/2013,0.6,7.3,-4.6,1006.5,70.0,0.0,,7.2,13.0,50.0,0,0,0,0,Quebec City
27/03/2013,1.4,7.3,-4.9,1008.6,85.0,0.0,,5.2,11.1,45.699999999999996,0,0,0,0,Quebec City
28/03/2013,0.8,6.1,-2.0,1014.2,95.0,1.52,,5.9,13.0,33.45,0,0,0,0,Quebec City
29/03/2013,4.8,6.8,2.1,1014.6,70.0,0.0,,10.4,18.3,33.45,0,0,0,0,Quebec City
30/03/2013,2.0,7.3,-3.9,1016.5,54.0,0.0,,10.0,20.6,35.2,0,0,0,0,Quebec City
31/03/2013,2.1,10.3,-5.4,1015.6,54.0,0.0,,5.2,16.5,31.7,0,0,0,0,Quebec City
1/04/2013,4.1,5.8,2.6,1002.5,78.0,7.11,,7.8,11.1,50.475,0,0,0,0,Quebec City
2/04/2013,-4.9,6.9,-8.1,1004.0,63.0,4.06,,28.7,33.5,51.9,0,0,0,0,Quebec City
3/04/2013,-5.9,-1.2,-8.4,1008.5,67.0,0.0,,26.3,33.5,51.9,0,0,0,0,Quebec City
4/04/2013,-1.3,4.2,-5.2,1016.5,51.0,0.0,,17.8,27.8,53.5,0,0,0,0,Quebec City
5/04/2013,1.9,4.6,-5.8,1008.9,83.0,4.57,,11.1,18.3,44.6,0,0,0,0,Quebec City
6/04/2013,-3.5,4.4,-8.1,1018.1,52.0,0.0,,18.1,20.6,40.7,0,0,0,0,Quebec City
7/04/2013,-1.8,2.2,-5.2,1019.5,68.0,1.02,,8.9,16.5,42.4,0,0,0,0,Quebec City
8/04/2013,3.6,6.5,-5.7,1013.7,74.0,0.0,,10.6,16.5,38.86666666666667,0,0,0,0,Quebec City
9/04/2013,2.4,6.5,0.6,1016.5,79.0,2.79,,12.4,16.5,38.86666666666667,0,0,0,0,Quebec City
10/04/2013,4.4,8.8,0.6,1014.0,72.0,0.51,,7.4,14.8,33.5,0,0,0,0,Quebec City
11/04/2013,0.9,8.9,-3.6,1017.9,47.0,0.0,,12.0,16.5,33.5,0,0,0,0,Quebec City
12/04/2013,-0.8,4.5,-5.0,1022.9,55.0,0.0,,12.6,22.2,40.7,0,0,0,0,Quebec City
13/04/2013,0.4,1.7,-0.3,1011.7,96.0,10.67,,14.6,20.6,44.6,0,0,0,0,Quebec City
14/04/2013,2.1,6.3,0.4,1013.0,92.0,6.1,,5.4,9.4,31.7,0,0,0,0,Quebec City
15/04/2013,4.3,9.3,0.3,1025.0,78.0,0.0,,6.7,13.0,47.95,0,0,0,0,Quebec City
16/04/2013,6.0,9.6,1.1,1018.5,82.0,7.62,,3.7,7.6,47.95,0,0,0,0,Quebec City
17/04/2013,7.1,11.0,2.0,1018.4,60.0,12.95,,18.7,20.6,53.5,0,0,0,0,Quebec City
18/04/2013,2.9,11.4,-2.5,1027.1,48.0,0.0,,11.7,18.3,42.4,0,0,0,0,Quebec City
19/04/2013,8.9,16.8,-2.5,1006.5,80.0,2.29,,7.2,13.0,31.7,0,0,0,0,Quebec City
20/04/2013,7.3,11.8,3.6,1001.8,79.0,9.65,,18.5,33.5,46.5,0,0,0,0,Quebec City
21/04/2013,1.4,9.3,-3.5,1028.0,45.0,1.27,,14.8,18.3,59.4,0,0,0,0,Quebec City
22/04/2013,3.6,13.8,-4.4,1039.4,43.0,0.0,,8.9,13.0,45.86666666666667,0,0,0,0,Quebec City
23/04/2013,6.2,15.4,-2.0,1031.7,42.0,0.0,,7.8,14.8,45.03333333333333,0,0,0,0,Quebec City
24/04/2013,10.9,17.8,6.8,1015.8,63.0,0.0,,13.7,22.2,37.0,0,0,0,0,Quebec City
25/04/2013,8.4,18.6,4.2,1009.4,64.0,3.81,,20.6,35.2,37.0,0,0,0,0,Quebec City
26/04/2013,6.2,12.5,0.2,1028.7,51.0,0.0,,9.3,16.5,61.1,0,0,0,0,Quebec City
27/04/2013,6.0,14.5,-1.2,1029.7,61.0,0.0,,7.8,16.5,33.5,0,0,0,0,Quebec City
28/04/2013,9.7,19.0,0.4,1025.6,49.0,0.0,,5.0,7.6,33.5,0,0,0,0,Quebec City
29/04/2013,12.2,19.9,-0.8,1021.3,51.0,0.0,,7.8,13.0,33.5,0,0,0,0,Quebec City
30/04/2013,12.1,22.1,2.7,1023.5,58.0,0.0,,8.1,14.8,33.5,0,0,0,0,Quebec City
1/05/2013,10.6,21.0,3.9,1028.7,67.0,0.0,,11.1,14.8,38.9,0,0,0,0,Quebec City
2/05/2013,9.9,19.5,5.1,1031.1,76.0,0.0,,11.3,18.3,38.9,0,0,0,0,Quebec City
3/05/2013,9.6,18.0,4.2,1033.4,65.0,0.0,,14.6,20.6,38.9,0,0,0,0,Quebec City
4/05/2013,13.0,24.1,2.2,1027.4,52.0,0.0,,6.9,11.1,38.9,0,0,0,0,Quebec City
5/05/2013,16.7,26.6,8.5,1021.2,44.0,0.0,,8.7,16.5,38.9,0,0,0,0,Quebec City
6/05/2013,17.9,27.1,6.8,1018.4,41.0,0.0,,7.8,18.3,31.7,0,0,0,0,Quebec City
7/05/2013,20.7,28.0,13.9,1015.7,30.0,0.0,,13.3,18.3,35.2,0,0,0,0,Quebec City
8/05/2013,18.6,29.0,7.4,1018.5,40.0,0.0,,7.4,18.3,33.5,0,0,0,0,Quebec City
9/05/2013,16.5,20.9,12.5,1014.1,73.0,1.27,,4.6,7.6,33.025,0,0,0,0,Quebec City
10/05/2013,14.9,21.4,11.6,1012.8,79.0,21.08,,10.4,18.3,31.7,0,0,0,0,Quebec City
11/05/2013,9.8,16.6,7.4,1007.7,83.0,39.12,,17.2,24.1,51.9,0,0,0,0,Quebec City
12/05/2013,11.2,15.4,7.4,1002.4,84.0,7.62,,8.7,18.3,50.0,0,0,0,0,Quebec City
13/05/2013,6.6,15.4,2.3,1005.4,68.0,2.03,,17.0,25.9,44.6,0,0,0,0,Quebec City
14/05/2013,5.4,13.0,-0.7,1015.5,70.0,1.02,,10.0,14.8,59.4,0,0,0,0,Quebec City
15/05/2013,7.6,15.2,-1.2,1012.1,63.0,0.0,,6.5,11.1,51.475,0,0,0,0,Quebec City
16/05/2013,9.9,15.8,0.8,1001.2,87.0,8.13,,8.3,18.3,40.7,0,0,0,0,Quebec City
17/05/2013,9.9,16.2,4.4,1014.1,71.0,0.76,,8.3,13.0,40.7,0,0,0,0,Quebec City
18/05/2013,10.2,16.6,3.7,1024.5,68.0,0.0,,12.0,18.3,40.7,0,0,0,0,Quebec City
19/05/2013,11.8,18.3,6.3,1025.3,59.0,0.0,,10.6,13.0,40.7,0,0,0,0,Quebec City
20/05/2013,14.2,19.9,6.6,1015.6,75.0,17.78,,10.2,16.5,33.5,0,0,0,0,Quebec City
21/05/2013,13.4,20.0,9.8,1015.6,81.0,7.11,,6.7,13.0,33.5,0,0,0,0,Quebec City
22/05/2013,12.1,16.6,10.1,1012.5,86.0,5.08,,11.3,14.8,33.5,0,0,0,0,Quebec City
23/05/2013,14.1,18.8,12.6,1005.8,96.0,23.11,,8.3,13.0,33.5,0,0,0,0,Quebec City
24/05/2013,10.0,12.2,8.5,1009.6,92.0,19.56,,10.0,14.8,35.3,0,0,0,0,Quebec City
25/05/2013,7.9,10.7,5.6,1017.5,84.0,6.1,,8.1,13.0,35.3,0,0,0,0,Quebec City
26/05/2013,6.7,10.6,4.5,1013.2,85.0,26.67,,8.1,20.6,38.9,0,0,0,0,Quebec City
27/05/2013,9.7,18.5,2.5,1016.2,58.0,0.0,,12.0,20.6,31.7,0,0,0,0,Quebec City
28/05/2013,12.2,21.3,3.6,1020.9,56.0,0.0,,5.7,9.4,44.6,0,0,0,0,Quebec City
29/05/2013,13.0,21.5,2.3,1018.2,71.0,0.0,,8.1,18.3,38.15,0,0,0,0,Quebec City
30/05/2013,16.9,24.5,12.7,1013.4,85.0,12.7,,11.1,16.5,38.15,0,0,0,0,Quebec City
31/05/2013,21.9,28.7,16.9,1012.7,80.0,0.0,,12.4,20.6,31.7,0,0,0,0,Quebec City
1/06/2013,17.7,22.8,12.8,1010.3,92.0,55.37,,12.2,38.9,90.7,0,0,0,0,Quebec City
2/06/2013,10.7,12.3,9.7,1006.7,95.0,7.37,,9.6,14.8,52.25,0,0,0,0,Quebec City
3/06/2013,13.9,19.4,9.6,1005.6,82.0,0.76,,12.2,24.1,35.2,0,0,0,0,Quebec City
4/06/2013,12.3,19.4,8.1,1009.1,65.0,0.0,,14.4,20.6,42.4,0,0,0,0,Quebec City
5/06/2013,11.6,19.0,3.1,1018.9,55.0,0.0,,12.8,20.6,40.7,0,0,0,0,Quebec City
6/06/2013,12.7,19.3,2.5,1021.0,55.0,0.0,,5.6,9.4,40.7,0,0,0,0,Quebec City
7/06/2013,14.6,18.9,4.8,1019.1,78.0,3.3,,6.9,13.0,41.55,0,0,0,0,Quebec City
8/06/2013,14.2,17.6,11.7,1013.4,81.0,2.79,,14.8,22.2,41.55,0,0,0,0,Quebec City
9/06/2013,12.2,15.5,10.6,1016.6,91.0,7.62,,9.3,16.5,42.4,0,0,0,0,Quebec City
10/06/2013,13.8,23.4,7.2,1020.5,80.0,0.25,,6.7,11.1,41.55,0,0,0,0,Quebec City
11/06/2013,16.5,20.3,14.3,1012.1,83.0,0.76,,3.3,11.1,,0,0,0,0,Quebec City
12/06/2013,15.3,19.1,13.0,1007.8,82.0,13.21,,6.3,11.1,,0,0,0,0,Quebec City
13/06/2013,15.8,21.7,11.0,1008.1,72.0,0.0,,6.5,11.1,,0,0,0,0,Quebec City
14/06/2013,17.5,24.9,9.4,1006.0,56.0,0.0,,8.9,22.2,,0,0,0,0,Quebec City
15/06/2013,15.3,25.8,7.0,1008.8,53.0,0.0,,12.6,24.1,35.2,0,0,0,0,Quebec City
16/06/2013,12.0,23.1,5.1,1009.5,69.0,0.0,,6.3,11.1,48.2,0,0,0,0,Quebec City
17/06/2013,12.7,18.1,5.1,1007.1,90.0,4.83,,6.7,27.8,41.93333333333334,0,0,0,0,Quebec City
18/06/2013,12.9,19.1,5.0,1012.2,75.0,0.0,,8.5,18.3,42.4,0,0,0,0,Quebec City
19/06/2013,13.6,21.3,4.9,1016.1,63.0,0.0,,7.0,14.8,33.5,0,0,0,0,Quebec City
20/06/2013,14.7,22.3,3.6,1020.7,61.0,0.0,,9.1,18.3,35.233333333333334,0,0,0,0,Quebec City
21/06/2013,17.0,24.5,5.3,1020.5,65.0,0.0,,9.8,20.6,35.2,0,0,0,0,Quebec City
22/06/2013,16.4,24.8,11.6,1020.8,74.0,3.81,,7.4,16.5,37.0,0,0,0,0,Quebec City
23/06/2013,18.5,24.3,11.6,1017.5,83.0,0.0,,5.0,11.1,31.7,0,0,0,0,Quebec City
24/06/2013,22.6,26.4,11.6,1010.9,81.0,0.0,,8.7,16.5,47.03333333333333,0,0,0,0,Quebec City
25/06/2013,22.2,29.1,16.6,1006.8,84.0,12.7,,7.8,20.6,64.8,0,0,0,0,Quebec City
26/06/2013,12.9,17.1,11.0,1009.1,86.0,5.84,,18.5,29.4,44.6,0,0,0,0,Quebec City
27/06/2013,13.4,15.8,10.9,1009.6,91.0,18.03,,14.6,22.2,48.2,0,0,0,0,Quebec City
28/06/2013,12.6,15.8,12.0,1008.3,91.0,13.46,,20.4,27.8,48.2,0,0,0,0,Quebec City
29/06/2013,13.6,16.9,11.8,1001.8,91.0,16.76,,18.7,25.9,57.6,0,0,0,0,Quebec City
30/06/2013,15.7,23.2,12.4,1006.6,85.0,0.0,,8.7,14.8,40.7,0,0,0,0,Quebec City
1/07/2013,18.8,24.6,10.4,1015.3,62.0,0.0,,5.6,9.4,33.5,0,0,0,0,Quebec City
2/07/2013,18.4,25.4,10.4,1022.1,58.0,0.0,,12.4,18.3,33.5,0,0,0,0,Quebec City
3/07/2013,19.9,25.9,16.4,1019.8,77.0,0.0,,6.9,14.8,33.5,0,0,0,0,Quebec City
4/07/2013,22.8,29.3,15.3,1018.4,77.0,0.0,,8.7,14.8,33.5,0,0,0,0,Quebec City
5/07/2013,24.0,29.7,15.3,1015.8,82.0,3.81,,11.3,18.3,33.5,0,0,0,0,Quebec City
6/07/2013,24.0,28.8,18.6,1013.6,79.0,0.0,,10.9,18.3,40.7,0,0,0,0,Quebec City
7/07/2013,24.1,29.0,18.6,1011.6,74.0,0.0,,11.1,14.8,35.2,0,0,0,0,Quebec City
8/07/2013,20.0,27.2,16.7,1015.6,57.0,0.0,,9.3,16.5,35.86666666666667,0,0,0,0,Quebec City
9/07/2013,20.5,24.4,16.7,1017.6,60.0,0.0,,8.0,13.0,31.7,0,0,0,0,Quebec City
10/07/2013,20.8,26.6,15.4,1011.0,73.0,0.0,,10.2,24.1,35.86666666666667,0,0,0,0,Quebec City
11/07/2013,21.3,27.7,16.4,1006.4,73.0,5.84,,13.0,16.5,38.9,0,0,0,0,Quebec City
12/07/2013,18.1,24.8,11.0,1019.5,63.0,0.0,,6.3,13.0,33.5,0,0,0,0,Quebec City
13/07/2013,17.9,28.0,8.9,1023.6,67.0,0.0,,5.0,9.4,34.7,0,0,0,0,Quebec City
14/07/2013,22.0,29.6,8.9,1023.5,67.0,0.0,,5.0,14.8,31.7,0,0,0,0,Quebec City
15/07/2013,23.5,31.2,12.5,1019.9,70.0,0.0,,8.0,16.5,34.7,0,0,0,0,Quebec City
16/07/2013,26.9,29.5,23.5,1020.3,57.0,0.0,,9.1,13.0,33.5,0,0,0,0,Quebec City
17/07/2013,23.9,31.4,18.4,1016.9,75.0,0.0,,6.9,16.5,33.5,0,0,0,0,Quebec City
18/07/2013,21.7,32.1,15.4,1014.3,84.0,22.35,,5.7,11.1,33.5,0,0,0,0,Quebec City
19/07/2013,22.2,28.0,15.4,1005.5,86.0,29.46,,9.3,25.9,33.5,0,0,0,0,Quebec City
20/07/2013,21.9,28.3,18.6,999.6,86.0,35.05,,15.0,33.5,44.6,0,0,0,0,Quebec City
21/07/2013,15.6,25.6,7.8,1012.4,60.0,6.1,,10.2,13.0,61.1,0,0,0,0,Quebec City
22/07/2013,16.5,24.8,9.5,1015.8,64.0,0.0,,4.3,7.6,52.85,0,0,0,0,Quebec City
23/07/2013,18.9,25.6,13.7,1006.8,77.0,0.0,,6.3,14.8,52.85,0,0,0,0,Quebec City
24/07/2013,18.4,25.7,13.5,1001.8,82.0,13.21,,12.8,24.1,33.5,0,0,0,0,Quebec City
25/07/2013,14.8,21.5,8.8,1018.2,66.0,0.0,,8.1,13.0,44.6,0,0,0,0,Quebec City
26/07/2013,16.6,21.9,7.3,1020.1,69.0,0.0,,8.7,14.8,37.199999999999996,0,0,0,0,Quebec City
27/07/2013,18.0,24.9,13.0,1016.7,76.0,0.0,,6.7,13.0,33.5,0,0,0,0,Quebec City
28/07/2013,20.6,25.2,11.9,1015.2,76.0,0.0,,10.9,14.8,39.95,0,0,0,0,Quebec City
29/07/2013,20.3,25.1,16.6,1014.2,79.0,3.05,,9.6,16.5,31.7,0,0,0,0,Quebec City
30/07/2013,17.5,25.6,12.4,1016.3,81.0,0.0,,10.6,29.4,39.95,0,0,0,0,Quebec City
31/07/2013,18.1,25.1,12.9,1016.4,81.0,6.6,,8.5,16.5,48.2,0,0,0,0,Quebec City
1/08/2013,20.1,27.2,11.5,1012.6,75.0,0.0,,7.6,16.5,,0,0,0,0,Quebec City
2/08/2013,20.3,28.8,13.3,1006.8,86.0,6.35,,8.5,16.5,,0,0,0,0,Quebec City
3/08/2013,16.6,24.6,12.2,1005.8,86.0,0.0,,6.3,11.1,,0,0,0,0,Quebec City
4/08/2013,17.1,21.6,12.4,1006.5,85.0,0.0,,7.4,11.1,,0,0,0,0,Quebec City
5/08/2013,15.8,21.3,12.2,1011.0,70.0,6.35,,12.4,20.6,,0,0,0,0,Quebec City
6/08/2013,17.0,24.6,11.2,1015.9,71.0,0.0,,6.5,14.8,,0,0,0,0,Quebec City
7/08/2013,18.9,26.8,9.5,1018.8,67.0,0.0,,6.3,11.1,,0,0,0,0,Quebec City
8/08/2013,20.2,27.3,11.6,1013.8,80.0,18.29,,6.3,11.1,,0,0,0,0,Quebec City
9/08/2013,19.5,23.8,15.3,1011.6,90.0,0.0,,5.6,9.4,,0,0,0,0,Quebec City
10/08/2013,18.9,23.1,15.4,1006.9,73.0,0.0,,15.9,27.8,,0,0,0,0,Quebec City
11/08/2013,17.2,23.6,10.9,1012.9,69.0,0.0,,11.1,16.5,,0,0,0,0,Quebec City
12/08/2013,18.1,24.5,10.9,1012.1,78.0,1.78,,9.4,16.5,,0,0,0,0,Quebec City
13/08/2013,15.1,23.6,12.1,1009.5,91.0,6.86,,7.4,14.8,,0,0,0,0,Quebec City
14/08/2013,14.2,17.7,12.5,1004.3,88.0,10.67,,11.5,18.3,,0,0,0,0,Quebec City
15/08/2013,14.2,19.2,9.1,1010.9,85.0,0.0,,9.8,13.0,,0,0,0,0,Quebec City
16/08/2013,16.6,21.3,9.1,1017.1,80.0,10.92,,8.0,13.0,,0,0,0,0,Quebec City
17/08/2013,15.9,22.4,8.1,1023.3,72.0,0.0,,8.0,13.0,,0,0,0,0,Quebec City
18/08/2013,16.8,25.7,8.7,1021.7,74.0,0.0,,8.7,18.3,,0,0,0,0,Quebec City
19/08/2013,20.8,26.7,8.4,1012.7,72.0,0.0,,12.8,18.3,,0,0,0,0,Quebec City
20/08/2013,22.0,26.8,17.9,1013.3,75.0,0.0,,9.4,14.8,,0,0,0,0,Quebec City
21/08/2013,20.4,28.4,13.7,1015.6,79.0,0.0,,9.3,20.6,,0,0,0,0,Quebec City
22/08/2013,21.8,28.7,13.7,1010.0,84.0,0.0,,9.6,11.1,,0,0,0,0,Quebec City
23/08/2013,17.4,23.6,11.6,1013.3,69.0,26.92,,9.3,16.5,,0,0,0,0,Quebec City
24/08/2013,15.2,22.2,8.1,1023.5,70.0,0.0,,7.2,13.0,,0,0,0,0,Quebec City
25/08/2013,16.1,23.5,7.4,1024.8,74.0,0.0,,6.9,13.0,,0,0,0,0,Quebec City
26/08/2013,18.3,22.0,16.1,1013.8,89.0,1.52,,8.9,16.5,,0,0,0,0,Quebec City
27/08/2013,20.8,25.5,17.2,1010.7,88.0,1.02,,5.4,11.1,,0,0,0,0,Quebec City
28/08/2013,20.1,25.9,16.0,1012.2,84.0,0.0,,6.7,20.6,,0,0,0,0,Quebec City
29/08/2013,16.6,24.5,14.5,1018.8,80.0,0.0,,16.3,22.2,,0,0,0,0,Quebec City
30/08/2013,15.5,22.0,11.6,1013.2,86.0,0.0,,8.3,14.8,,0,0,0,0,Quebec City
31/08/2013,19.6,24.6,11.6,1007.7,85.0,0.51,,5.0,11.1,,0,0,0,0,Quebec City
1/09/2013,18.4,24.6,14.2,1010.7,79.0,0.0,,8.1,18.3,,0,0,0,0,Quebec City
2/09/2013,16.1,20.9,14.2,1012.3,82.0,8.89,,17.8,24.1,,0,0,0,0,Quebec City
3/09/2013,14.8,18.8,12.8,1006.8,91.0,4.57,,12.4,20.6,,0,0,0,0,Quebec City
4/09/2013,16.6,19.6,12.5,1006.0,81.0,0.51,,13.7,20.6,,0,0,0,0,Quebec City
5/09/2013,10.2,19.0,4.1,1014.2,68.0,0.0,,10.9,24.1,,0,0,0,0,Quebec City
6/09/2013,9.7,18.5,2.6,1018.7,70.0,0.0,,11.5,18.3,,0,0,0,0,Quebec City
7/09/2013,14.9,18.0,13.1,1010.9,79.0,0.0,,10.7,16.5,,0,0,0,0,Quebec City
8/09/2013,13.6,18.6,8.2,1008.9,69.0,1.52,,15.2,20.6,,0,0,0,0,Quebec City
9/09/2013,10.7,18.2,5.5,1017.0,68.0,0.0,,12.4,22.2,,0,0,0,0,Quebec City
10/09/2013,14.3,18.7,4.5,1015.6,81.0,0.51,,4.8,9.4,,0,0,0,0,Quebec City
11/09/2013,17.2,24.5,14.8,1012.0,95.0,3.81,,6.1,13.0,,0,0,0,0,Quebec City
12/09/2013,17.7,24.9,14.8,1008.2,94.0,2.79,,4.8,7.6,,0,0,0,0,Quebec City
13/09/2013,16.3,21.4,13.1,1003.4,87.0,0.76,,6.9,14.8,,0,0,0,0,Quebec City
14/09/2013,12.4,20.7,11.7,1011.0,92.0,7.87,,6.7,13.0,,0,0,0,0,Quebec City
15/09/2013,12.3,16.4,9.4,1015.0,88.0,2.03,,12.2,18.3,,0,0,0,0,Quebec City
16/09/2013,10.6,17.7,7.2,1017.0,70.0,1.78,,12.6,16.5,,0,0,0,0,Quebec City
17/09/2013,7.3,16.2,0.8,1026.6,76.0,0.0,,8.5,16.5,,0,0,0,0,Quebec City
18/09/2013,11.7,19.0,6.4,1021.9,74.0,0.0,,10.9,20.6,,0,0,0,0,Quebec City
19/09/2013,13.7,21.1,6.6,1017.6,77.0,0.0,,9.3,16.5,,0,0,0,0,Quebec City
20/09/2013,14.5,22.1,4.3,1016.5,83.0,0.0,,8.9,18.3,,0,0,0,0,Quebec City
21/09/2013,13.6,23.5,8.3,1008.6,85.0,0.0,,5.9,13.0,,0,0,0,0,Quebec City
22/09/2013,16.1,23.5,8.3,1000.7,81.0,30.99,,10.6,16.5,,0,0,0,0,Quebec City
23/09/2013,9.1,17.1,6.0,1010.6,74.0,0.0,,15.4,20.6,,0,0,0,0,Quebec City
